"fipstate","naics","empflag","emp","qp1","ap","est","f1_4","e1_4","q1_4","a1_4","n1_4","f5_9","e5_9","q5_9","a5_9","n5_9","f10_19","e10_19","q10_19","a10_19","n10_19","f20_49","e20_49","q20_49","a20_49","n20_49","f50_99","e50_99","q50_99","a50_99","n50_99","f100_249","e100_249","q100_249","a100_249","n100_249","f250_499","e250_499","q250_499","a250_499","n250_499","f500_999","e500_999","q500_999","a500_999","n500_999","f1000","e1000","q1000","a1000","n1000","censtate"
"72","6111//",,11571,41776,170331,329,"D",0,0,0,64,,328,874,3296,48,,783,2313,8352,55,,3032,9383,36980,95,,3324,12487,50847,48,,2343,11202,47177,16,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"06"
"72","61111/",,11571,41776,170331,329,"D",0,0,0,64,,328,874,3296,48,,783,2313,8352,55,,3032,9383,36980,95,,3324,12487,50847,48,,2343,11202,47177,16,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"06"
"72","611110",,11571,41776,170331,329,"D",0,0,0,64,,328,874,3296,48,,783,2313,8352,55,,3032,9383,36980,95,,3324,12487,50847,48,,2343,11202,47177,16,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"06"
"72","6112//",,1647,5945,26501,30,"D",0,0,0,13,,31,156,571,4,,0,0,0,0,,192,621,2592,5,,323,1252,5286,5,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"06"
"72","61121/",,1647,5945,26501,30,"D",0,0,0,13,,31,156,571,4,,0,0,0,0,,192,621,2592,5,,323,1252,5286,5,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"06"
"72","611210",,1647,5945,26501,30,"D",0,0,0,13,,31,156,571,4,,0,0,0,0,,192,621,2592,5,,323,1252,5286,5,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"06"
"72","6113//",,14480,71876,311641,91,"D",0,0,0,13,,43,214,888,8,"D",0,0,0,9,,795,2877,11157,23,,1256,4416,18178,19,,1668,7700,32845,12,,903,4230,19350,3,"D",0,0,0,2,"D",0,0,0,2,"06"
"72","61131/",,14480,71876,311641,91,"D",0,0,0,13,,43,214,888,8,"D",0,0,0,9,,795,2877,11157,23,,1256,4416,18178,19,,1668,7700,32845,12,,903,4230,19350,3,"D",0,0,0,2,"D",0,0,0,2,"06"
"72","611310",,14480,71876,311641,91,"D",0,0,0,13,,43,214,888,8,"D",0,0,0,9,,795,2877,11157,23,,1256,4416,18178,19,,1668,7700,32845,12,,903,4230,19350,3,"D",0,0,0,2,"D",0,0,0,2,"06"
"72","6114//",,1611,6257,27713,58,"D",0,0,0,25,"D",0,0,0,3,"D",0,0,0,11,,264,1119,4950,9,"D",0,0,0,4,"D",0,0,0,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","61141/",,314,1121,4503,12,"D",0,0,0,2,,0,0,0,0,,80,240,946,6,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611410",,314,1121,4503,12,"D",0,0,0,2,,0,0,0,0,,80,240,946,6,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","61142/",,173,782,3605,16,"D",0,0,0,9,"D",0,0,0,1,"D",0,0,0,2,,119,514,2356,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611420",,173,782,3605,16,"D",0,0,0,9,"D",0,0,0,1,"D",0,0,0,2,,119,514,2356,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","61143/",,1124,4354,19605,30,"D",0,0,0,14,"D",0,0,0,2,,39,137,605,3,"D",0,0,0,2,"D",0,0,0,4,"D",0,0,0,5,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611430",,1124,4354,19605,30,"D",0,0,0,14,"D",0,0,0,2,,39,137,605,3,"D",0,0,0,2,"D",0,0,0,4,"D",0,0,0,5,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","6115//",,1412,6044,25568,67,"D",0,0,0,31,,86,343,1379,12,,69,314,1336,6,,349,1406,5996,11,,363,1655,7062,5,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","61151/",,1412,6044,25568,67,"D",0,0,0,31,,86,343,1379,12,,69,314,1336,6,,349,1406,5996,11,,363,1655,7062,5,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","611511",,447,1824,7769,16,"D",0,0,0,7,,0,0,0,0,,35,121,561,3,"D",0,0,0,2,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611512","B",0,0,0,7,"D",0,0,0,3,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611513","B",0,0,0,5,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611519",,849,3701,15541,39,"D",0,0,0,19,,59,251,995,8,,34,193,775,3,,192,805,3512,6,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","6116//",,1178,3534,14360,116,"D",0,0,0,63,"D",0,0,0,22,"D",0,0,0,15,,254,611,2452,9,"D",0,0,0,7,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","61161/",,206,576,2257,33,"D",0,0,0,21,"D",0,0,0,6,,43,168,661,4,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611610",,206,576,2257,33,"D",0,0,0,21,"D",0,0,0,6,,43,168,661,4,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","61162/",,60,158,698,12,"D",0,0,0,7,,21,51,207,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611620",,60,158,698,12,"D",0,0,0,7,,21,51,207,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","61163/",,146,434,1671,7,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,121,336,1307,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611630",,146,434,1671,7,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,121,336,1307,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","61169/",,766,2366,9734,64,"D",0,0,0,33,,85,238,1045,13,,107,277,1122,8,"D",0,0,0,4,,411,1364,5468,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611691",,285,920,3969,20,"D",0,0,0,9,,30,87,355,5,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611692",,88,231,900,15,,17,47,177,7,,25,61,269,4,,46,123,454,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","611699",,393,1215,4865,29,,35,145,650,17,,30,90,421,4,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","6117//",,1295,6531,26026,55,"D",0,0,0,35,,18,79,653,3,,53,287,1149,4,,221,842,3434,7,"D",0,0,0,2,,471,1857,6415,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","61171/",,1295,6531,26026,55,"D",0,0,0,35,,18,79,653,3,,53,287,1149,4,,221,842,3434,7,"D",0,0,0,2,,471,1857,6415,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","611710",,1295,6531,26026,55,"D",0,0,0,35,,18,79,653,3,,53,287,1149,4,,221,842,3434,7,"D",0,0,0,2,,471,1857,6415,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","62----",,72414,306415,1346325,6735,,9174,30933,148161,4834,,6954,26763,113122,1085,,5497,20188,84963,412,,7305,32402,141240,243,,5107,21873,94445,75,,6036,28243,118890,39,,7568,32617,150302,21,,13900,65025,279938,20,,10873,48371,215264,6,"06"
"72","621///",,27576,121197,536735,5518,,8039,27618,127814,4254,,5133,21593,91362,815,,3147,13941,61190,237,,4691,23792,105385,150,,2782,14115,59292,43,,2425,12725,55338,16,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"06"
"72","6211//",,10001,45279,198638,3192,,4957,17750,80213,2703,,2219,11018,45998,353,,1137,5620,23738,90,,1081,7673,35397,38,"D",0,0,0,7,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62111/",,10001,45279,198638,3192,,4957,17750,80213,2703,,2219,11018,45998,353,,1137,5620,23738,90,,1081,7673,35397,38,"D",0,0,0,7,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621111",,9603,43707,191916,3056,,4749,17091,77334,2589,,2110,10419,43480,336,"D",0,0,0,86,"D",0,0,0,37,"D",0,0,0,7,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621112",,398,1572,6722,136,,208,659,2879,114,,109,599,2518,17,"D",0,0,0,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","6212//",,3496,10764,47328,989,,1739,4743,20907,799,,999,2899,12441,163,,285,922,4098,23,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","62121/",,3496,10764,47328,989,,1739,4743,20907,799,,999,2899,12441,163,,285,922,4098,23,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","621210",,3496,10764,47328,989,,1739,4743,20907,799,,999,2899,12441,163,,285,922,4098,23,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","6213//",,2414,11314,53009,449,,577,2044,9900,338,"D",0,0,0,74,,320,1386,5636,24,"D",0,0,0,5,,411,2021,7848,7,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","62131/",,89,309,1718,51,,61,221,1340,47,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621310",,89,309,1718,51,,61,221,1340,47,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62132/",,329,1299,5252,90,,135,451,2079,75,"D",0,0,0,8,,78,336,1076,6,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621320",,329,1299,5252,90,,135,451,2079,75,"D",0,0,0,8,,78,336,1076,6,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62133/",,639,4044,22277,56,,63,211,943,45,"D",0,0,0,8,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","621330",,639,4044,22277,56,,63,211,943,45,"D",0,0,0,8,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","62134/",,838,3410,14481,148,,175,618,3175,92,,268,1006,4228,41,,138,540,2420,10,"D",0,0,0,2,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621340",,838,3410,14481,148,,175,618,3175,92,,268,1006,4228,41,,138,540,2420,10,"D",0,0,0,2,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62139/",,519,2252,9281,104,,143,543,2363,79,,85,357,1437,14,"D",0,0,0,6,"D",0,0,0,2,,159,734,2958,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621391",,114,448,1898,27,,42,168,784,20,"D",0,0,0,5,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621399",,405,1804,7383,77,,101,375,1579,59,"D",0,0,0,9,"D",0,0,0,5,"D",0,0,0,1,,159,734,2958,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","6214//",,3856,18726,80238,148,,100,468,2882,53,"D",0,0,0,27,,299,1469,7195,22,,921,4528,19126,27,"D",0,0,0,10,,1164,5985,26428,8,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"06"
"72","62141/",,10,91,440,4,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621410",,10,91,440,4,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62142/",,174,1141,5369,24,"D",0,0,0,12,,42,246,1158,7,,55,378,1683,4,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621420",,174,1141,5369,24,"D",0,0,0,12,,42,246,1158,7,,55,378,1683,4,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62149/",,3672,17494,74429,120,"D",0,0,0,38,"D",0,0,0,19,,244,1091,5512,18,,921,4528,19126,27,,623,2611,9561,9,,1164,5985,26428,8,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"06"
"72","621491",,576,2417,10831,14,"D",0,0,0,5,"D",0,0,0,1,"D",0,0,0,1,,108,344,1533,3,,0,0,0,0,,436,1979,8861,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621492",,592,3249,13709,20,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,3,,484,2846,11904,14,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621493",,1695,7776,33173,49,,38,119,1034,18,,65,380,1680,10,"D",0,0,0,6,,220,865,3662,7,,321,1245,4455,5,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"06"
"72","621498",,809,4052,16716,37,"D",0,0,0,13,"D",0,0,0,8,,107,519,2890,8,,109,473,2027,3,"D",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","6215//",,4068,18929,82439,526,,556,2163,10464,280,,1027,4282,18293,161,,596,2785,12468,45,,886,4075,17489,31,,317,1740,7893,5,,686,3884,15832,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62151/",,4068,18929,82439,526,,556,2163,10464,280,,1027,4282,18293,161,,596,2785,12468,45,,886,4075,17489,31,,317,1740,7893,5,,686,3884,15832,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621511",,1863,8276,36678,260,,276,1026,5223,151,,458,1823,7978,73,,214,922,3824,17,,396,1842,7749,14,"D",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621512",,2205,10653,45761,266,,280,1137,5241,129,,569,2459,10315,88,,382,1863,8644,28,,490,2233,9740,17,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","6216//",,2009,9120,41827,68,,22,99,1188,18,"D",0,0,0,6,,86,346,1473,6,,1079,4788,21975,29,,441,2005,8549,7,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62161/",,2009,9120,41827,68,,22,99,1188,18,"D",0,0,0,6,,86,346,1473,6,,1079,4788,21975,29,,441,2005,8549,7,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621610",,2009,9120,41827,68,,22,99,1188,18,"D",0,0,0,6,,86,346,1473,6,,1079,4788,21975,29,,441,2005,8549,7,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","6219//",,1732,7065,33256,146,,88,351,2260,63,"D",0,0,0,31,,424,1413,6582,27,,508,1692,7128,18,"D",0,0,0,6,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62191/",,858,2285,10861,102,"D",0,0,0,48,"D",0,0,0,24,,278,752,3758,18,,317,770,3187,11,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621910",,858,2285,10861,102,"D",0,0,0,48,"D",0,0,0,24,,278,752,3758,18,,317,770,3187,11,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62199/",,874,4780,22395,44,"D",0,0,0,15,"D",0,0,0,7,,146,661,2824,9,,191,922,3941,7,,355,2235,10859,5,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621991",,78,481,2235,6,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","621999",,796,4299,20160,38,,27,123,565,13,"D",0,0,0,6,,146,661,2824,9,"D",0,0,0,4,,355,2235,10859,5,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","622///",,27859,137694,606527,104,"D",0,0,0,28,"D",0,0,0,11,"D",0,0,0,5,,304,1689,8093,9,,262,922,4060,3,"D",0,0,0,10,,5762,24481,109030,16,"D",0,0,0,18,"D",0,0,0,4,"06"
"72","6221//",,25623,125255,550586,80,"D",0,0,0,19,"D",0,0,0,9,"D",0,0,0,3,,131,824,3898,4,,262,922,4060,3,,1347,6025,25732,8,,4666,19713,87022,13,,12092,56756,246031,17,"D",0,0,0,4,"06"
"72","62211/",,25623,125255,550586,80,"D",0,0,0,19,"D",0,0,0,9,"D",0,0,0,3,,131,824,3898,4,,262,922,4060,3,,1347,6025,25732,8,,4666,19713,87022,13,,12092,56756,246031,17,"D",0,0,0,4,"06"
"72","622110",,25623,125255,550586,80,"D",0,0,0,19,"D",0,0,0,9,"D",0,0,0,3,,131,824,3898,4,,262,922,4060,3,,1347,6025,25732,8,,4666,19713,87022,13,,12092,56756,246031,17,"D",0,0,0,4,"06"
"72","6222//",,607,3466,16145,5,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","62221/",,607,3466,16145,5,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","622210",,607,3466,16145,5,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","6223//",,1629,8973,39796,19,"D",0,0,0,8,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"06"
"72","62231/",,1629,8973,39796,19,"D",0,0,0,8,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"06"
"72","622310",,1629,8973,39796,19,"D",0,0,0,8,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"06"
"72","623///",,5518,17616,75869,468,,532,1568,7709,253,"D",0,0,0,99,"D",0,0,0,64,,1093,3120,13033,39,,563,1738,7653,8,"D",0,0,0,4,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","6231//",,1971,7543,33341,40,,18,93,933,16,"D",0,0,0,5,"D",0,0,0,3,,330,1046,4470,12,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","62311/",,1971,7543,33341,40,,18,93,933,16,"D",0,0,0,5,"D",0,0,0,3,,330,1046,4470,12,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","623110",,1971,7543,33341,40,,18,93,933,16,"D",0,0,0,5,"D",0,0,0,3,,330,1046,4470,12,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","6232//",,960,3240,13930,142,,264,890,3730,101,"D",0,0,0,24,"D",0,0,0,10,,89,403,1891,3,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62321/",,290,942,4072,21,,21,54,295,10,"D",0,0,0,6,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","623210",,290,942,4072,21,,21,54,295,10,"D",0,0,0,6,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62322/",,670,2298,9858,121,,243,836,3435,91,"D",0,0,0,18,,102,326,1198,7,,89,403,1891,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","623220",,670,2298,9858,121,,243,836,3435,91,"D",0,0,0,18,,102,326,1198,7,,89,403,1891,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","6233//",,1962,4606,19206,255,,234,554,2913,129,,425,966,3970,63,,600,1239,4717,43,,496,1194,4731,17,,207,653,2875,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62331/",,1962,4606,19206,255,,234,554,2913,129,,425,966,3970,63,,600,1239,4717,43,,496,1194,4731,17,,207,653,2875,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","623311",,184,388,1592,22,"D",0,0,0,10,,39,111,413,7,,44,91,351,3,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","623312",,1778,4218,17614,233,"D",0,0,0,119,,386,855,3557,56,,556,1148,4366,40,"D",0,0,0,16,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","6239//",,625,2227,9392,31,,16,31,133,7,"D",0,0,0,7,,119,366,1518,8,,178,477,1941,7,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62399/",,625,2227,9392,31,,16,31,133,7,"D",0,0,0,7,,119,366,1518,8,,178,477,1941,7,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","623990",,625,2227,9392,31,,16,31,133,7,"D",0,0,0,7,,119,366,1518,8,,178,477,1941,7,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","624///",,11461,29908,127194,645,"D",0,0,0,299,,1104,3071,12831,160,,1385,3867,14489,106,,1217,3801,14729,45,,1500,5098,23440,21,,1383,4863,21443,9,"D",0,0,0,3,"D",0,0,0,1,"D",0,0,0,1,"06"
"72","6241//",,5043,11056,49209,194,"D",0,0,0,74,,419,1449,6492,57,,496,1447,5804,38,,398,1388,5658,14,"D",0,0,0,7,,389,1491,7117,3,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","62411/",,397,1411,8461,30,"D",0,0,0,8,,69,246,1151,11,,107,408,1705,8,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","624110",,397,1411,8461,30,"D",0,0,0,8,,69,246,1151,11,,107,408,1705,8,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62412/",,3590,5975,24967,87,"D",0,0,0,32,,216,804,3635,27,,233,551,2214,18,,244,946,3860,7,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","624120",,3590,5975,24967,87,"D",0,0,0,32,,216,804,3635,27,,233,551,2214,18,,244,946,3860,7,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","62419/",,1056,3670,15781,77,"D",0,0,0,34,,134,399,1706,19,,156,488,1885,12,"D",0,0,0,6,,274,954,3816,4,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","624190",,1056,3670,15781,77,"D",0,0,0,34,,134,399,1706,19,,156,488,1885,12,"D",0,0,0,6,,274,954,3816,4,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","6242//",,1248,4433,17816,39,"D",0,0,0,20,"D",0,0,0,6,,76,218,1048,5,,129,512,1962,5,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"06"
"72","62421/",,145,459,1613,14,"D",0,0,0,8,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","624210",,145,459,1613,14,"D",0,0,0,8,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62422/",,146,536,2351,14,,11,65,275,7,,24,121,436,3,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","624221",,111,356,1649,7,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","624229",,35,180,702,7,"D",0,0,0,5,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","62423/",,957,3438,13852,11,"D",0,0,0,5,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"06"
