"uscode","naics","empflag","emp","qp1","ap","est","f1_4","e1_4","q1_4","a1_4","n1_4","f5_9","e5_9","q5_9","a5_9","n5_9","f10_19","e10_19","q10_19","a10_19","n10_19","f20_49","e20_49","q20_49","a20_49","n20_49","f50_99","e50_99","q50_99","a50_99","n50_99","f100_249","e100_249","q100_249","a100_249","n100_249","f250_499","e250_499","q250_499","a250_499","n250_499","f500_999","e500_999","q500_999","a500_999","n500_999","f1000","e1000","q1000","a1000","n1000"
"98","316110",,9274,75591,315147,286,,222,1365,5822,126,,306,2519,8544,45,,494,3287,13888,35,,1248,8854,35277,40,,1284,10119,41592,19,,1738,13260,54630,12,,1802,18584,76840,6,"D",0,0,0,2,"D",0,0,0,1
"98","3162//",,21109,138000,536030,339,"D",0,0,0,139,"D",0,0,0,36,,489,2711,10757,38,,1502,9154,36965,50,,1075,5765,22647,16,,5437,31957,128412,35,,6625,41791,146951,19,,2490,24000,92722,4,"D",0,0,0,2
"98","31621/",,21109,138000,536030,339,"D",0,0,0,139,"D",0,0,0,36,,489,2711,10757,38,,1502,9154,36965,50,,1075,5765,22647,16,,5437,31957,128412,35,,6625,41791,146951,19,,2490,24000,92722,4,"D",0,0,0,2
"98","316211",,5095,38424,150289,61,"D",0,0,0,21,"D",0,0,0,5,"D",0,0,0,8,,260,1910,7507,8,,224,1561,6773,3,,1174,7519,32152,8,,2392,14339,47973,7,"D",0,0,0,1,,0,0,0,0
"98","316212",,1060,9829,28306,16,"D",0,0,0,3,"D",0,0,0,2,"D",0,0,0,2,,94,867,3346,3,"D",0,0,0,2,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","316213",,9459,61905,235270,108,"D",0,0,0,43,"D",0,0,0,10,,121,911,3103,10,,325,2382,9276,11,,494,2365,8537,7,,2242,14944,56729,14,,3269,17911,70376,9,"D",0,0,0,3,"D",0,0,0,1
"98","316214",,4453,22674,97473,81,"D",0,0,0,35,"D",0,0,0,8,,137,748,3403,10,,360,1786,7731,14,"D",0,0,0,3,,1304,5519,24689,8,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1
"98","316219",,1042,5168,24692,73,"D",0,0,0,37,"D",0,0,0,11,"D",0,0,0,8,,463,2209,9105,14,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","3169//",,17412,97748,418190,924,"D",0,0,0,441,,1014,5109,21885,150,,1748,9673,40182,132,,3536,19648,84124,115,,3579,19476,81382,51,,4229,28202,120542,29,,1888,8548,35731,5,"D",0,0,0,1,,0,0,0,0
"98","31699/",,17412,97748,418190,924,"D",0,0,0,441,,1014,5109,21885,150,,1748,9673,40182,132,,3536,19648,84124,115,,3579,19476,81382,51,,4229,28202,120542,29,,1888,8548,35731,5,"D",0,0,0,1,,0,0,0,0
"98","316991",,5894,33473,139692,236,"D",0,0,0,88,,249,1285,5395,36,,491,2590,9655,36,,1356,7305,31562,43,,1576,8430,35170,22,,1070,7121,29092,8,"D",0,0,0,3,,0,0,0,0,,0,0,0,0
"98","316992",,2384,13383,65670,111,"D",0,0,0,68,,111,465,1989,17,,166,1038,5260,12,,172,903,5122,6,"D",0,0,0,2,,609,6030,32743,4,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0
"98","316993",,2807,15827,65518,160,"D",0,0,0,72,,191,1104,4656,30,,323,2092,8718,24,,535,2810,11605,18,"D",0,0,0,8,,1114,6143,24501,8,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","316999",,6327,35065,147310,417,"D",0,0,0,213,,463,2255,9845,67,,768,3953,16549,60,,1473,8630,35835,48,,1323,7083,30138,19,,1436,8908,34206,9,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","321///",,534011,3720145,15922366,17052,,10079,53838,347621,5542,,19914,107265,455858,2918,,41725,246626,1055952,3024,,91665,585728,2521555,2937,,91603,625355,2657053,1323,,157484,1186790,4990320,1041,,71458,525591,2220354,213,,29597,203670,863698,44,,20486,185282,809955,10
"98","3211//",,115998,841202,3549672,4368,"D",0,0,0,1364,,5254,26444,110246,768,,11165,62999,264809,809,,23969,156036,661160,771,,24388,172293,726706,351,,40039,331773,1390609,279,,7733,71031,294873,25,"D",0,0,0,1,,0,0,0,0
"98","32111/",,115998,841202,3549672,4368,"D",0,0,0,1364,,5254,26444,110246,768,,11165,62999,264809,809,,23969,156036,661160,771,,24388,172293,726706,351,,40039,331773,1390609,279,,7733,71031,294873,25,"D",0,0,0,1,,0,0,0,0
"98","321113",,104062,751219,3166829,3852,,2226,10444,58908,1214,,4677,22886,96091,683,,9971,54725,228358,725,,19816,124378,526665,638,,21332,147768,625355,304,,37618,314060,1315051,263,"D",0,0,0,24,"D",0,0,0,1,,0,0,0,0
"98","321114",,11936,89983,382843,516,"D",0,0,0,150,,577,3558,14155,85,,1194,8274,36451,84,,4153,31658,134495,133,,3056,24525,101351,47,,2421,17713,75558,16,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","3212//",,111009,858650,3670076,1844,"D",0,0,0,264,,1299,7468,35681,188,,4401,28226,126259,313,,14032,95722,428601,435,,20895,157326,674529,305,,40139,324806,1361347,261,,23824,191925,816958,69,"D",0,0,0,9,,0,0,0,0
"98","32121/",,111009,858650,3670076,1844,"D",0,0,0,264,,1299,7468,35681,188,,4401,28226,126259,313,,14032,95722,428601,435,,20895,157326,674529,305,,40139,324806,1361347,261,,23824,191925,816958,69,"D",0,0,0,9,,0,0,0,0
"98","321211",,20946,138126,575498,333,,119,752,4641,63,"D",0,0,0,27,,778,5108,21986,55,,2081,13153,54030,64,,3932,25021,104450,56,,8770,57456,231821,54,,4569,32555,141291,13,"D",0,0,0,1,,0,0,0,0
"98","321212",,23635,202616,853790,135,"D",0,0,0,15,"D",0,0,0,2,,163,2263,10079,12,,621,4220,23716,21,,909,7475,29232,13,,5502,48106,201150,30,,12312,104697,441514,36,,4083,35493,146532,6,,0,0,0,0
"98","321213",,5181,46521,183463,79,"D",0,0,0,23,"D",0,0,0,10,,193,1084,4948,14,,163,1109,4475,5,,662,6655,24331,8,,2494,22747,91101,14,"D",0,0,0,5,,0,0,0,0,,0,0,0,0
"98","321214",,39133,275399,1238452,1025,,230,1490,13072,130,,873,4721,23286,124,,2856,16345,75367,202,,9851,67608,301823,305,,12702,94569,423491,188,,9574,68105,303633,68,"D",0,0,0,7,"D",0,0,0,1,,0,0,0,0
"98","321219",,22114,195988,818873,272,"D",0,0,0,33,,170,1213,5609,25,,411,3426,13879,30,,1316,9632,44557,40,,2690,23606,93025,40,,13799,128392,533642,95,,3030,23777,103634,8,"D",0,0,0,1,,0,0,0,0
"98","3219//",,307004,2020293,8702618,10840,,7114,38448,256384,3914,,13361,73353,309931,1962,,26159,155401,664884,1902,,53664,333970,1431794,1731,,46320,295736,1255818,667,,77306,530211,2238364,501,,39901,262635,1108523,119,,22693,145257,626965,34,,20486,185282,809955,10
"98","32191/",,147745,1038569,4433223,4887,"D",0,0,0,1794,,5827,33827,145148,852,,11532,73984,314430,839,,23998,158458,674811,772,,22468,152206,635747,322,,33556,236377,974309,223,,20065,138723,584909,59,,12488,86241,364399,19,"D",0,0,0,7
"98","321911",,69060,525688,2276794,1443,,801,5309,30659,411,,1634,10505,45743,240,,3655,25455,105631,268,,7992,56959,243966,259,,8462,61204,258774,121,,15070,108255,450814,97,,10327,71656,314481,29,,7607,54080,229593,12,,13512,132265,597133,6
"98","321912",,36349,225593,946481,1294,,784,3734,21581,435,,1360,6603,28429,195,,3102,16785,72875,227,,8015,47247,197310,251,,7420,44670,182810,105,,9467,64476,266032,66,,3802,25070,105995,12,"D",0,0,0,2,"D",0,0,0,1
"98","321918",,42336,287288,1209948,2150,"D",0,0,0,948,,2833,16719,70976,417,,4775,31744,135924,344,,7991,54252,233535,262,,6586,46332,194163,96,,9019,63646,257463,60,,5936,41997,164433,18,"D",0,0,0,5,,0,0,0,0
"98","32192/",,47509,254665,1111775,2921,,2035,9938,80274,1012,,4043,18900,79059,593,,8120,41921,175931,588,,16912,92646,396035,549,,8602,46168,195717,131,,6280,37940,154904,44,,1517,7152,29855,4,,0,0,0,0,,0,0,0,0
"98","321920",,47509,254665,1111775,2921,,2035,9938,80274,1012,,4043,18900,79059,593,,8120,41921,175931,588,,16912,92646,396035,549,,8602,46168,195717,131,,6280,37940,154904,44,,1517,7152,29855,4,,0,0,0,0,,0,0,0,0
"98","32199/",,111750,727059,3157620,3032,"D",0,0,0,1108,,3491,20626,85724,517,,6507,39496,174523,475,,12754,82866,360948,410,,15250,97362,424354,214,,37470,255894,1109151,234,,18319,116760,493759,56,,10205,59016,262566,15,"D",0,0,0,3
"98","321991",,51023,317846,1405210,404,"D",0,0,0,91,"D",0,0,0,31,,209,1708,6730,15,,778,6044,27379,24,,3408,22000,103119,45,,24153,161156,699830,143,,14361,85637,369082,44,,6624,36438,176122,10,"D",0,0,0,1
"98","321992",,24047,171054,776122,771,"D",0,0,0,262,"D",0,0,0,125,,1816,11699,55976,131,,3755,27286,125131,123,,4903,34039,153302,71,,7429,56295,255065,48,,2836,19437,79923,8,"D",0,0,0,3,,0,0,0,0
"98","321999",,36680,238159,976288,1857,,1335,6777,37846,755,,2430,13095,55428,361,,4482,26089,111817,329,,8221,49536,208438,263,,6939,41323,167933,98,,5888,38443,154256,43,,1122,11686,44754,4,"D",0,0,0,2,"D",0,0,0,2
"98","322///",,495990,5375844,21812743,5546,"D",0,0,0,757,"D",0,0,0,462,,9278,73940,301954,659,,41245,346168,1414391,1254,,67549,639047,2588419,941,,166457,1670552,6774854,1099,,76542,881000,3551916,224,,74127,967039,3923178,108,,56274,758835,3038161,42
"98","3221//",,162988,2260195,9106270,628,"D",0,0,0,80,"D",0,0,0,33,"D",0,0,0,22,,1989,24630,81718,60,,6801,85994,338837,93,,22489,293351,1158923,143,,30984,428044,1735523,87,,52541,756904,3068045,75,,47559,666020,2669546,35
"98","32211/",,8373,127462,505399,44,"D",0,0,0,4,"D",0,0,0,4,"D",0,0,0,2,,267,2688,11531,8,"D",0,0,0,2,,1422,19677,79551,10,,3065,53995,206868,9,,3432,48735,199387,5,,0,0,0,0
"98","322110",,8373,127462,505399,44,"D",0,0,0,4,"D",0,0,0,4,"D",0,0,0,2,,267,2688,11531,8,"D",0,0,0,2,,1422,19677,79551,10,,3065,53995,206868,9,,3432,48735,199387,5,,0,0,0,0
"98","32212/",,105829,1465635,5873220,353,"D",0,0,0,57,"D",0,0,0,18,"D",0,0,0,11,,1077,11744,41613,34,"D",0,0,0,37,,10997,148940,563538,68,,19576,253964,1034039,55,,33101,464476,1880713,45,,38146,552123,2190273,28
"98","322121",,97102,1316009,5327694,322,"D",0,0,0,53,"D",0,0,0,16,"D",0,0,0,11,,1007,11338,40036,31,"D",0,0,0,37,,9705,127874,483790,61,,15923,193813,797061,44,"D",0,0,0,43,"D",0,0,0,26
"98","322122",,8727,149626,545526,31,"D",0,0,0,4,"D",0,0,0,2,,0,0,0,0,,70,406,1577,3,,0,0,0,0,,1292,21066,79748,7,,3653,60151,236978,11,"D",0,0,0,2,"D",0,0,0,2
"98","32213/",,48786,667098,2727651,231,"D",0,0,0,19,"D",0,0,0,11,"D",0,0,0,9,,645,10198,28574,18,"D",0,0,0,54,,10070,124734,515834,65,,8343,120085,494616,23,,16008,243693,987945,25,,9413,113897,479273,7
"98","322130",,48786,667098,2727651,231,"D",0,0,0,19,"D",0,0,0,11,"D",0,0,0,9,,645,10198,28574,18,"D",0,0,0,54,,10070,124734,515834,65,,8343,120085,494616,23,,16008,243693,987945,25,,9413,113897,479273,7
"98","3222//",,333002,3115649,12706473,4918,"D",0,0,0,677,"D",0,0,0,429,"D",0,0,0,637,,39256,321538,1332673,1194,,60748,553053,2249582,848,,143968,1377201,5615931,956,,45558,452956,1816393,137,,21586,210135,855133,33,,8715,92815,368615,7
"98","32221/",,188637,1760181,7239833,2699,,492,6518,40595,261,,1142,9365,37218,166,,4457,34842,143707,315,,24695,201776,827506,740,,36093,340956,1387204,501,,95715,923349,3817766,650,,17357,180977,721625,54,,5365,39921,164578,9,,3321,22477,99634,3
"98","322211",,117404,1129457,4634804,1708,,284,4381,23487,154,,649,5380,21213,94,,2909,23255,94147,205,,14701,125227,508410,435,,23427,225618,922436,327,,66762,659759,2722394,469,,6539,73329,284097,21,"D",0,0,0,2,"D",0,0,0,1
"98","322212",,42384,405589,1681839,517,"D",0,0,0,58,"D",0,0,0,34,"D",0,0,0,46,,3963,31392,130562,120,,7670,72588,294045,102,,21199,202953,845773,131,,7992,85737,349297,25,"D",0,0,0,1,,0,0,0,0
"98","322213",,4971,32306,138388,123,,37,279,1198,15,"D",0,0,0,12,"D",0,0,0,14,,1900,12255,50853,57,"D",0,0,0,19,,757,4613,22133,5,,0,0,0,0,"D",0,0,0,1,,0,0,0,0
"98","322214",,9790,82497,341358,275,"D",0,0,0,29,"D",0,0,0,23,"D",0,0,0,47,,3779,30593,128008,118,,2904,26809,106079,43,,1974,15344,64188,14,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","322215",,14088,110332,443444,76,,10,60,250,5,"D",0,0,0,3,"D",0,0,0,3,,352,2309,9673,10,"D",0,0,0,10,,5023,40680,163278,31,"D",0,0,0,7,,3063,24151,98562,5,"D",0,0,0,2
"98","32222/",,66078,665318,2668606,929,"D",0,0,0,169,"D",0,0,0,104,"D",0,0,0,118,,5982,53388,223836,185,,10878,103670,420021,152,,23266,232229,915005,148,,13313,133548,555366,40,,7170,83966,321384,11,"D",0,0,0,2
"98","322221",,5950,57897,241913,117,"D",0,0,0,21,,148,1371,5449,22,"D",0,0,0,11,,785,7603,31425,25,,1335,13273,54013,18,,3214,32150,135176,19,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","322222",,36573,396069,1583829,540,,205,1648,7957,110,,404,3605,15294,62,,1031,8902,36989,76,,3370,31711,133082,106,,6117,60633,245462,86,,10868,116200,457229,70,,6791,80406,323114,20,"D",0,0,0,9,"D",0,0,0,1
"98","322223",,2229,19642,80233,47,"D",0,0,0,10,"D",0,0,0,8,"D",0,0,0,7,"D",0,0,0,9,"D",0,0,0,6,,811,8460,33476,6,,0,0,0,0,"D",0,0,0,1,,0,0,0,0
"98","322224",,13545,104885,441031,124,"D",0,0,0,13,"D",0,0,0,5,,164,1127,4621,11,"D",0,0,0,24,"D",0,0,0,22,,5672,44808,179694,33,,5244,41176,181956,16,,0,0,0,0,,0,0,0,0
"98","322225",,5174,60743,222980,41,"D",0,0,0,1,"D",0,0,0,4,"D",0,0,0,4,"D",0,0,0,6,,857,9063,35602,12,,1297,16261,59357,9,"D",0,0,0,3,"D",0,0,0,1,"D",0,0,0,1
"98","322226",,2607,26082,98620,60,"D",0,0,0,14,"D",0,0,0,3,,129,1212,5430,9,"D",0,0,0,15,"D",0,0,0,8,,1404,14350,50073,11,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","32223/",,39077,330144,1313428,644,,247,1925,9614,124,,626,4348,17930,90,,1437,10489,43415,104,,3423,26094,108167,105,,6213,49774,198605,89,,16579,147446,580227,104,,7861,66719,260288,24,,2691,23349,95182,4,,0,0,0,0
"98","322231",,10657,81540,332787,264,"D",0,0,0,58,,315,2238,9201,45,,702,5019,21973,51,,1765,12717,54384,55,,2063,14930,61441,30,,2528,19911,82025,17,,2327,17050,66137,7,"D",0,0,0,1,,0,0,0,0
"98","322232",,22040,198580,782296,243,"D",0,0,0,27,,118,815,3271,18,"D",0,0,0,31,,1242,10993,44273,36,,3108,26662,103279,45,,11561,105601,408401,71,,4206,40832,163214,13,"D",0,0,0,2,,0,0,0,0
"98","322233",,6380,50024,198345,137,"D",0,0,0,39,,193,1295,5458,27,"D",0,0,0,22,,416,2384,9510,14,,1042,8182,33885,14,,2490,21934,89801,16,,1328,8837,30937,4,"D",0,0,0,1,,0,0,0,0
"98","32229/",,39210,360006,1484606,646,"D",0,0,0,123,"D",0,0,0,69,"D",0,0,0,100,,5156,40280,173164,164,,7564,58653,243752,106,,8408,74177,302933,54,,7027,71712,279114,19,,6360,62899,273989,9,"D",0,0,0,2
"98","322291",,19186,199463,811608,131,,32,361,7829,20,"D",0,0,0,15,"D",0,0,0,12,,643,5224,21747,20,,1199,10415,43136,16,,4132,38668,149873,26,,4524,49927,195795,12,"D",0,0,0,8,"D",0,0,0,2
"98","322299",,20024,160543,672998,515,"D",0,0,0,103,,391,3506,14239,54,,1273,10118,41562,88,,4513,35056,151417,144,,6365,48238,200616,90,,4276,35509,153060,28,,2503,21785,83319,7,"D",0,0,0,1,,0,0,0,0
"98","323///",,706419,6198110,25062361,36902,,33807,206744,973057,16819,,51823,343373,1392102,7844,,70755,533022,2179988,5242,,124543,1072880,4380139,4042,,112709,1069957,4312821,1630,,146861,1435539,5715360,980,,80005,742773,2988435,239,,58587,561988,2188614,85,,27329,231834,931845,21
"98","3231//",,706419,6198110,25062361,36902,,33807,206744,973057,16819,,51823,343373,1392102,7844,,70755,533022,2179988,5242,,124543,1072880,4380139,4042,,112709,1069957,4312821,1630,,146861,1435539,5715360,980,,80005,742773,2988435,239,,58587,561988,2188614,85,,27329,231834,931845,21
"98","32311/",,645256,5642069,22862427,33482,"D",0,0,0,15348,,47664,311372,1266155,7218,,63498,472129,1935986,4710,,108674,925523,3796930,3542,,99623,938505,3802571,1438,,135406,1322049,5268546,897,,75591,704215,2829097,226,"D",0,0,0,82,,27329,231834,931845,21
"98","323110",,350922,3258902,13163828,14640,,11764,74967,342175,5661,,21084,146617,584292,3152,,31992,248440,1014005,2365,,59762,537484,2189374,1948,,56682,563021,2261374,813,,78335,812630,3250521,512,,41908,420254,1669601,127,,34811,328439,1344021,51,,14584,127050,508465,11
"98","323111",,17199,160248,665839,333,"D",0,0,0,158,,426,2901,11777,64,"D",0,0,0,26,,1141,10078,38984,35,,764,8624,35880,11,,3545,40111,157051,22,,2876,27731,118978,8,,4866,41724,175305,7,"D",0,0,0,2
"98","323112",,28983,276945,1149686,893,,382,2981,16418,213,,979,7985,35226,145,,2637,23477,100261,190,,5899,54572,229316,186,,6809,65816,278351,100,,7108,68065,274457,48,,2827,28932,118851,8,,2342,25117,96806,3,,0,0,0,0
"98","323113",,63620,439293,1866068,4340,"D",0,0,0,2135,,6213,32916,139267,938,,8099,49058,205918,598,,12871,86518,366974,417,,9731,73446,312356,143,,11961,92651,379808,83,,7275,52154,214391,22,,2418,26397,108698,3,"D",0,0,0,1
"98","323114",,52119,364652,1503556,8167,,10362,58507,257208,4921,,12666,77039,313827,1965,,11360,77735,320200,865,,9392,74045,310559,334,,4290,37360,145578,64,"D",0,0,0,15,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0
"98","323115",,7699,66184,281208,775,"D",0,0,0,420,,1034,7582,31871,157,,1311,10907,44059,97,,2283,19985,80344,75,,1253,11721,49366,18,"D",0,0,0,8,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","323116",,36176,311560,1231740,793,"D",0,0,0,190,,617,4780,20465,94,,1550,12814,52469,112,,5577,47299,184998,171,,8333,70311,282409,120,,12981,112804,444807,89,,4315,36362,143879,14,"D",0,0,0,2,"D",0,0,0,1
"98","323117",,44245,409025,1577232,642,,326,2436,15001,196,,712,5295,21427,103,,1077,9163,36375,78,,3402,31455,128138,107,,4205,44059,174500,61,,6914,67203,261348,46,,11208,92918,385720,32,,8885,95958,303451,13,,7516,60538,251272,6
"98","323118",,13345,106240,404289,253,,93,775,4025,49,,231,1545,5931,34,"D",0,0,0,35,,2054,14311,57817,63,,2367,17023,72031,34,,4990,41692,150471,30,"D",0,0,0,7,"D",0,0,0,1,,0,0,0,0
"98","323119",,30948,249020,1018981,2646,,2814,17307,76489,1405,,3702,24712,102072,566,,4591,34554,138884,344,,6293,49776,210426,206,,5189,47124,190726,74,,6013,53726,217075,44,,2346,21821,83309,7,,0,0,0,0,,0,0,0,0
"98","32312/",,61163,556041,2199934,3420,"D",0,0,0,1471,,4159,32001,125947,626,,7257,60893,244002,532,,15869,147357,583209,500,,13086,131452,510250,192,,11455,113490,446814,83,,4414,38558,159338,13,"D",0,0,0,3,,0,0,0,0
"98","323121",,27029,181991,742508,1170,"D",0,0,0,394,,1388,9150,36784,207,,2808,16878,69205,210,,7160,47846,200124,219,,6565,46556,187850,94,,5565,37915,151122,39,,2219,14479,61816,6,"D",0,0,0,1,,0,0,0,0
"98","323122",,34134,374050,1457426,2250,"D",0,0,0,1077,,2771,22851,89163,419,,4449,44015,174797,322,,8709,99511,383085,281,,6521,84896,322400,98,,5890,75575,295692,44,,2195,24079,97522,7,"D",0,0,0,2,,0,0,0,0
"98","324///",,100403,1617050,6456421,2296,,2018,20421,130578,897,,3109,30858,150873,476,,3912,40372,202542,290,,8796,91986,426702,281,,10775,126329,530147,149,,18326,263881,1049821,113,,16096,310053,1211973,46,,23768,462762,1740485,33,,13603,270388,1013300,11
"98","3241//",,100403,1617050,6456421,2296,,2018,20421,130578,897,,3109,30858,150873,476,,3912,40372,202542,290,,8796,91986,426702,281,,10775,126329,530147,149,,18326,263881,1049821,113,,16096,310053,1211973,46,,23768,462762,1740485,33,,13603,270388,1013300,11
"98","32411/",,62132,1198380,4569613,349,"D",0,0,0,89,,288,2678,14609,42,,349,3591,18690,26,,1221,16257,65632,38,,2126,30474,118189,29,,8090,139015,536608,45,,13255,279002,1079364,37,"D",0,0,0,32,,13603,270388,1013300,11
"98","324110",,62132,1198380,4569613,349,"D",0,0,0,89,,288,2678,14609,42,,349,3591,18690,26,,1221,16257,65632,38,,2126,30474,118189,29,,8090,139015,536608,45,,13255,279002,1079364,37,"D",0,0,0,32,,13603,270388,1013300,11
"98","32412/",,25806,264879,1272406,1537,,1667,16961,108736,701,,2406,23917,118001,371,,2467,24630,130915,186,,4747,42460,224632,154,,5064,48912,232843,70,,7517,89125,373630,50,"D",0,0,0,4,"D",0,0,0,1,,0,0,0,0
"98","324121",,12664,118776,653327,1303,"D",0,0,0,660,,2246,22563,111538,348,,1994,20665,114101,150,,3161,28714,160691,105,,1883,15287,89778,28,"D",0,0,0,11,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","324122",,13142,146103,619079,234,"D",0,0,0,41,,160,1354,6463,23,,473,3965,16814,36,,1586,13746,63941,49,,3181,33625,143065,42,"D",0,0,0,39,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0
"98","32419/",,12465,153791,614402,410,"D",0,0,0,107,,415,4263,18263,63,,1096,12151,52937,78,,2828,33269,136438,89,,3585,46943,179115,50,,2719,35741,139583,18,"D",0,0,0,5,,0,0,0,0,,0,0,0,0
"98","324191",,9605,120178,481534,330,"D",0,0,0,91,"D",0,0,0,48,,939,10629,46371,67,,2235,26249,107276,71,,2434,32328,125085,34,,2217,30325,118024,15,,1283,15774,61871,4,,0,0,0,0,,0,0,0,0
"98","324199",,2860,33613,132868,80,"D",0,0,0,16,"D",0,0,0,15,,157,1522,6566,11,,593,7020,29162,18,,1151,14615,54030,16,,502,5416,21559,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","325///",,827430,11582439,46430565,13096,,6647,68493,436727,3563,,13467,124088,530091,2000,,28087,281433,1184900,2043,,77298,822499,3382302,2450,,94491,1123790,4523921,1353,,163282,2051715,8243351,1055,,139180,1877289,7537106,399,,101772,1435794,5701670,148,,203206,3797338,14890497,85
"98","3251//",,172964,2583815,10517022,2287,,1033,14109,64928,555,,2094,23935,100977,310,,4499,55207,230541,327,,14413,180430,726184,453,,19104,264867,1041296,270,,36158,539289,2124316,233,,29798,480561,1879827,87,,23799,375312,1563210,34,,42066,650105,2785743,18
"98","32511/",,10449,186852,763357,58,"D",0,0,0,10,"D",0,0,0,3,,99,1850,5259,7,,222,4719,17319,6,,1012,14588,54218,14,,1066,18250,71035,6,"D",0,0,0,7,"D",0,0,0,2,"D",0,0,0,3
"98","325110",,10449,186852,763357,58,"D",0,0,0,10,"D",0,0,0,3,,99,1850,5259,7,,222,4719,17319,6,,1012,14588,54218,14,,1066,18250,71035,6,"D",0,0,0,7,"D",0,0,0,2,"D",0,0,0,3
"98","32512/",,9557,137609,569743,551,"D",0,0,0,230,"D",0,0,0,96,,1173,15646,65788,87,,3319,40135,165693,107,,1577,20117,81852,24,,746,12050,50743,4,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1
"98","325120",,9557,137609,569743,551,"D",0,0,0,230,"D",0,0,0,96,,1173,15646,65788,87,,3319,40135,165693,107,,1577,20117,81852,24,,746,12050,50743,4,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1
"98","32513/",,14632,194969,761956,198,"D",0,0,0,35,"D",0,0,0,26,,376,4435,19204,27,,1229,12103,51046,42,,1603,21968,85320,22,,5328,67967,269480,32,,3422,50799,183506,10,"D",0,0,0,4,,0,0,0,0
"98","325131",,7649,102730,409222,78,"D",0,0,0,15,"D",0,0,0,9,,141,1417,6077,10,"D",0,0,0,10,"D",0,0,0,10,,2472,34583,133460,15,,2084,26781,110899,6,"D",0,0,0,3,,0,0,0,0
"98","325132",,6983,92239,352734,120,"D",0,0,0,20,"D",0,0,0,17,,235,3018,13127,17,"D",0,0,0,32,"D",0,0,0,12,,2856,33384,136020,17,,1338,24018,72607,4,"D",0,0,0,1,,0,0,0,0
"98","32518/",,56036,855687,3350881,674,"D",0,0,0,119,"D",0,0,0,110,,1554,18012,74178,113,,4303,55220,221592,135,,6668,91036,364342,93,,10318,164842,625051,68,,7110,105114,411136,23,,5367,85241,345184,7,,19740,324313,1261900,6
"98","325181",,4483,79266,285057,38,"D",0,0,0,3,,26,206,850,4,"D",0,0,0,4,"D",0,0,0,5,,508,8015,30008,6,"D",0,0,0,10,,1390,27756,91769,5,"D",0,0,0,1,,0,0,0,0
"98","325182",,1708,25131,99506,25,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,2,,947,13841,54463,14,"D",0,0,0,5,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","325188",,49845,751290,2966318,611,"D",0,0,0,114,"D",0,0,0,106,,1462,17130,70722,107,,4052,51701,206710,128,,5213,69180,279871,73,,8032,124953,479052,53,,5720,77358,319367,18,"D",0,0,0,6,,19740,324313,1261900,6
"98","32519/",,82290,1208698,5071085,806,"D",0,0,0,161,"D",0,0,0,75,,1297,15264,66112,93,,5340,68253,270534,163,,8244,117158,455564,117,,18700,276180,1108007,123,,16262,272677,1069306,45,,14808,228362,967678,21,,16826,220768,1086680,8
"98","325191",,2139,21458,88083,54,"D",0,0,0,20,"D",0,0,0,4,"D",0,0,0,9,,232,2005,8904,7,,476,4649,20110,7,,892,8791,36345,6,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","325192",,5074,80266,318936,46,"D",0,0,0,4,"D",0,0,0,4,"D",0,0,0,3,,515,5977,20769,15,,458,8091,28767,8,,700,12521,48865,4,"D",0,0,0,7,"D",0,0,0,1,,0,0,0,0
"98","325193",,1735,18313,77018,66,"D",0,0,0,25,"D",0,0,0,6,,148,1457,7978,9,,574,5551,20469,17,,224,2294,8801,4,,725,7972,33616,5,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","325199",,73342,1088661,4587048,640,"D",0,0,0,112,,425,4811,20217,61,,995,12643,53391,72,,4019,54720,220392,124,,7086,102124,397886,98,,16383,246896,989181,108,,13327,225725,885782,37,"D",0,0,0,20,,16826,220768,1086680,8
"98","3252//",,96808,1319010,5296180,969,"D",0,0,0,197,"D",0,0,0,88,,1560,14214,63792,109,,6724,74251,304412,202,,11257,142906,578235,160,,18339,246414,992825,120,,19399,270603,1045606,56,,13683,205098,765772,21,"D",0,0,0,16
